dataset,model,frequency_hz,z_real_ohm,z_imag_ohm,z_fit_real_ohm,z_fit_imag_ohm,res_real_ohm,res_imag_ohm,point_index,original_row,scan_index,source_file,used_in_fit
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1258.7913,0.13331684,-0.013976712,0.13441476856972898,-0.013475720597846786,-0.0010979285697289842,-0.0005009914021532145,19,19,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1000.3202,0.13850711,-0.013196456,0.13634229026464895,-0.01464973621414781,0.0021648197353510423,0.00145328021414781,20,20,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,794.23785,0.14018172,-0.014830584,0.13845545402758583,-0.015880519123464696,0.0017262659724141816,0.0010499351234646952,21,21,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,631.00964,0.14250669,-0.018090799,0.14074472657572865,-0.01715712643109114,0.0017619634242713456,-0.000933672568908861,22,22,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,501.44418,0.14519003,-0.017186992,0.14321406478236,-0.018479868822040953,0.0019759652176399856,0.001292876822040951,23,23,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,398.08914,0.14828189,-0.02043278,0.14587545077239045,-0.019857117308626597,0.0024064392276095525,-0.0005756626913734041,24,24,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,316.31589,0.14946668,-0.021123517,0.14870246888461577,-0.021283163788864305,0.0007642111153842168,0.00015964678886430314,25,25,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,251.04433,0.15227842,-0.023408372,0.1517132411335992,-0.022782502149765342,0.000565178866400784,-0.0006258698502346581,26,26,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,199.55299,0.15575682,-0.024085887,0.15486267320583427,-0.024356768013996444,0.0008941467941657177,0.0002708810139964435,27,27,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,158.42841,0.16025881,-0.02612553,0.15817962305624592,-0.026054704386488152,0.0020791869437540855,-7.082561351184902e-05,28,28,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,125.84567,0.16313088,-0.028221842,0.1616325043830284,-0.027905652598175283,0.001498375616971609,-0.0003161894018247173,29,29,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,100.03201,0.16550463,-0.031343579,0.1652156094729587,-0.02996232462890399,0.00028902052704130043,-0.0013812543710960135,30,30,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,79.415512,0.16903931,-0.033442583,0.16896478954619304,-0.0323132843914921,7.452045380695882e-05,-0.0011292986085078976,31,31,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,63.082298,0.17498496,-0.036317177,0.1728690345219154,-0.03502855050985155,0.0021159254780845904,-0.0012886264901484507,32,32,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,50.144421,0.1796581,-0.040777642,0.1769569931524666,-0.03820594097599657,0.0027011068475333855,-0.002571701024003434,33,33,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,39.808914,0.18214646,-0.044700265,0.18131973744867835,-0.04199527586319365,0.000826722551321657,-0.002704989136806356,34,34,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,31.629555,0.18640155,-0.048723426,0.1860006293548159,-0.04649935752132948,0.00040092064518409964,-0.0022240684786705225,35,35,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,25.104433,0.1921487,-0.055130742,0.19115713733461046,-0.0519050795124064,0.0009915626653895504,-0.0032256624875936016,36,36,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,19.955299,0.20020345,-0.061455701,0.19689445602170985,-0.05830511205980013,0.0033089939782901534,-0.003150588940199872,37,37,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,15.857577,0.20480435,-0.067369975,0.20347243910030713,-0.06589255392223556,0.0013319108996928675,-0.0014774210777644403,38,38,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,12.600809,0.21397278,-0.077354155,0.21117373442725598,-0.07479130676619568,0.002799045572744019,-0.0025628482338043157,39,39,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,10.003201,0.223088,-0.088346377,0.22040645664337855,-0.0851271531124477,0.002681543356621463,-0.0032192238875523027,40,40,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,7.9395323,0.23513667,-0.10059586,0.23160343651828977,-0.09686511435000712,0.003533233481710224,-0.0037307456499928726,41,41,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,6.3105812,0.24896592,-0.11397335,0.24518217605269807,-0.1097537175851977,0.0037837439473019374,-0.0042196324148023046,42,42,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,5.0080128,0.26514375,-0.12904754,0.26185027850230264,-0.12359035162622617,0.0032934714976973756,-0.005457188373773819,43,43,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,3.9778516,0.28492859,-0.14329778,0.28188685112318235,-0.13760079285826074,0.0030417388768176346,-0.005696987141739274,44,44,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,3.1629555,0.30880168,-0.15724136,0.30544535781835264,-0.1508882650830589,0.0033563221816473865,-0.00635309491694111,45,45,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,2.5136747,0.33583006,-0.16979913,0.3325000490236726,-0.16249890952209026,0.003330010976327402,-0.007300220477909736,46,46,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1.99553,0.36489186,-0.18037163,0.3624722478894924,-0.17142493560681327,0.0024196121105076185,-0.008946694393186738,47,47,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1.5853286,0.39586076,-0.18594658,0.39398410794224564,-0.1768917842838526,0.0018766520577543355,-0.009054795716147396,48,48,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1.2596742,0.42733911,-0.18839084,0.42568436159047796,-0.17879457296304158,0.0016547484095220666,-0.009596267036958428,49,49,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,1.0000639,0.45633543,-0.18733422,0.4563649471457579,-0.17763792190664823,-2.9517145757940177e-05,-0.009696298093351763,50,50,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.79363066,0.48524058,-0.18536462,0.4850188882997738,-0.17442426942700748,0.00022169170022617868,-0.01094035057299253,51,51,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.63090527,0.50956219,-0.18141672,0.5110664065278471,-0.17038240230503027,-0.0015042165278470465,-0.011034317694969736,52,52,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.50154078,0.53094131,-0.17581426,0.534908885562748,-0.1664568431564053,-0.00396757556274796,-0.009357416843594701,53,53,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.39774463,0.55076736,-0.17115155,0.5571191192170055,-0.16316626502909926,-0.0063517592170054815,-0.007985284970900758,54,54,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.3161931,0.56963009,-0.169213,0.577382029685124,-0.16081101186797414,-0.0077519396851239986,-0.008401988132025862,55,55,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.25122195,0.58624607,-0.16727798,0.595731792164945,-0.15962328223050598,-0.009485722164945032,-0.007654697769494012,56,56,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.19933917,0.60172522,-0.1664433,0.6117047038138522,-0.1603107048013744,-0.009979483813852275,-0.006132595198625579,57,57,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.15860692,0.61548376,-0.16614987,0.6246555261180854,-0.16405336831943867,-0.009171766118085345,-0.00209650168056133,58,58,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.12593903,0.62886959,-0.16743386,0.63483009570312,-0.17249417614497783,-0.0059605057031200115,0.005060316144977844,59,59,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan1,0.10007046,0.64307231,-0.17027459,0.6423878994398339,-0.18728037962814523,0.0006844105601661044,0.017005789628145224,60,60,1,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,100003.71,0.12035913,0.096403696,0.1203653359067495,-0.001606457607311366,-6.205906749504053e-06,0.09801015360731136,0,61,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,79433.273,0.11822345,0.076471411,0.12055755808149439,-0.0018164277854865853,-0.002334108081494396,0.07828783878548659,1,62,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,63093.824,0.11578681,0.05874934,0.12077593557264478,-0.002052816035512522,-0.004989125572644776,0.06080215603551252,2,63,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,50122.477,0.11473572,0.045312118,0.12102387608164204,-0.002318458977207871,-0.006288156081642043,0.04763057697720787,3,64,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,39814.059,0.11694808,0.035218984,0.12130567807139359,-0.0026168836298264943,-0.00435759807139359,0.0378358676298265,4,65,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,31621.139,0.11918277,0.022699744,0.1216260526345561,-0.0029517149652629375,-0.002443282634556107,0.025651458965262938,5,66,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,25116.91,0.11649393,0.018709669,0.12198985727616977,-0.0033263276909510386,-0.005495927276169779,0.02203599669095104,6,67,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,19948.785,0.11901397,0.01270717,0.12240327633294766,-0.0037449714016312722,-0.003389306332947664,0.016452141401631273,7,68,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,15847.683,0.11869818,0.0086908285,0.12287230120108887,-0.004211100754294546,-0.004174121201088871,0.012901929254294545,8,69,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,12590.93,0.11976591,0.003925174,0.12340447165167835,-0.004729012828051395,-0.0036385616516783487,0.008654186828051396,9,70,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,10002.226,0.12077236,0.00089952414,0.1240085597120994,-0.005303324463660402,-0.0032361997120994024,0.006202848603660402,10,71,2,Cell_2_GEIS_SOC70.csv,0
Cell_2_GEIS_SOC70,two_cpe_w_scan2,7943.999,0.1224663,-0.0004821968,0.1246941515323467,-0.0059383764034732335,-0.0022278515323466974,0.005456179603473233,11,72,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,6307.7339,0.12401723,-0.002937132,0.12547168270822148,-0.006638094105863369,-0.0014544527082214764,0.003700962105863369,12,73,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,5011.604,0.1238023,-0.0061188717,0.12634895542124694,-0.007402832643535262,-0.002546655421246935,0.0012839609435352619,13,74,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,3981.2744,0.12755857,-0.0076575004,0.12734026791990677,-0.008237305126033712,0.00021830208009324115,0.0005798047260337112,14,75,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,3161.0117,0.12783779,-0.0093450518,0.12846039722770347,-0.009144819003812444,-0.0006226072277034644,-0.0002002327961875567,15,76,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,2510.8032,0.12878919,-0.0099737719,0.12971755337329124,-0.01012186101538492,-0.0009283633732912466,0.00014808911538492092,16,77,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1995.6388,0.13195364,-0.012552777,0.13112231537420524,-0.011165825679872694,0.0008313246257947715,-0.0013869513201273057,17,78,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1585.5074,0.13381363,-0.01231676,0.13269338830545868,-0.012278830517244533,0.0011202416945413074,-3.792948275546659e-05,18,79,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1258.7913,0.13556406,-0.013030002,0.13444521362384423,-0.01345848834000677,0.0011188463761557521,0.00042848634000676976,19,80,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1000.3202,0.13650444,-0.014674366,0.13637486659971795,-0.014690985179531376,0.00012957340028205144,1.661917953137658e-05,20,81,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,794.23785,0.13921924,-0.016325939,0.13850430563416583,-0.015979544798235244,0.0007149343658341689,-0.00034639420176475755,21,82,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,631.00964,0.14149596,-0.015084781,0.14082380352093427,-0.01730967251318104,0.0006721564790657386,0.0022248915131810407,22,83,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,501.44418,0.14495251,-0.018892016,0.14333609936215702,-0.01867848207185647,0.0016164106378429854,-0.00021353392814353264,23,84,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,398.08914,0.14798029,-0.019726748,0.1460510552016385,-0.02009145341165238,0.00192923479836149,0.0003647054116523822,24,85,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,316.31589,0.1506124,-0.021933503,0.1489382422000037,-0.021540184975344108,0.0016741577999963009,-0.00039331802465589205,25,86,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,251.04433,0.15395361,-0.022346074,0.15201173806885793,-0.0230481145330083,0.001941871931142064,0.0007020405330082982,26,87,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,199.55299,0.15647198,-0.023757894,0.1552205867825953,-0.024617177376224274,0.0012513932174047226,0.0008592833762242728,27,88,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,158.42841,0.16044778,-0.026517423,0.15858926485306865,-0.026298322151965335,0.001858515146931361,-0.00021910084803466318,28,89,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,125.84567,0.16179748,-0.027553784,0.1620813972734676,-0.02812511520148664,-0.0002839172734676043,0.0005713312014866377,29,90,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,100.03201,0.16506931,-0.030496424,0.16568847128066155,-0.03015615611317201,-0.0006191612806615565,-0.00034026788682799125,30,91,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,79.415512,0.16899598,-0.034302492,0.16944570197853948,-0.0324868683368704,-0.0004497219785394857,-0.0018156236631295952,31,92,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,63.082298,0.17463623,-0.035871334,0.1733437603721465,-0.03519506341473265,0.0012924696278535097,-0.0006762705852673481,32,93,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,50.144421,0.17917956,-0.04082356,0.17741607638753604,-0.03838573864321305,0.0017634836124639508,-0.002437821356786954,33,94,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,39.808914,0.18286338,-0.045266546,0.18176119847615724,-0.04221503098354221,0.0011021815238427546,-0.003051515016457791,34,95,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,31.629555,0.18814276,-0.049113046,0.18643311385337138,-0.04678938334262622,0.0017096461466286073,-0.0023236626573737776,35,96,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,25.104433,0.19326539,-0.052895099,0.19160237763465918,-0.052296956877127196,0.0016630123653408324,-0.0005981421228728051,36,97,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,19.955299,0.19968164,-0.060192157,0.1973890987781012,-0.05882530275231952,0.002292541221898786,-0.001366854247680481,37,98,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,15.857577,0.20530599,-0.068817079,0.20406953905789008,-0.06655830213401268,0.001236450942109918,-0.0022587768659873275,38,99,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,12.600809,0.21387541,-0.078152008,0.21194223134282592,-0.07560174563143082,0.0019331786571740728,-0.0025502623685691728,39,100,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,10.003201,0.22335242,-0.088462755,0.2214290566854045,-0.0860538314065531,0.0019233633145954998,-0.00240892359344691,40,101,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,7.9395323,0.23544712,-0.10051052,0.23296682666680377,-0.09783926821426353,0.002480293333196243,-0.0026712517857364754,41,102,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,6.3105812,0.24972467,-0.11360837,0.24695831762171805,-0.11065723023098578,0.002766352378281961,-0.002951139769014219,42,103,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,5.0080128,0.2666015,-0.12830637,0.26407972660412526,-0.1242499061491871,0.002521773395874727,-0.0040564638508129025,43,104,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,3.9778516,0.2865566,-0.14236084,0.2845365312492012,-0.13780055075956027,0.002020068750798798,-0.004560289240439719,44,105,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,3.1629555,0.31078395,-0.15568209,0.3083834617646507,-0.15040248508496762,0.002400488235349274,-0.0052796049150323765,45,106,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,2.5136747,0.33767509,-0.1667514,0.3354856767867334,-0.16113847373744558,0.0021894132132666,-0.005612926262554413,46,107,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1.99553,0.36694494,-0.17537451,0.3651726230643585,-0.16910166431379153,0.0017723169356415047,-0.006272845686208478,47,108,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1.5853286,0.39800239,-0.18047628,0.39604419069512964,-0.1736745984840877,0.001958199304870345,-0.006801681515912289,48,109,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1.2596742,0.42755258,-0.1819057,0.42681219933993864,-0.17489261912895776,0.0007403806600613794,-0.007013080871042243,49,110,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,1.0000639,0.45675889,-0.18058063,0.4563839589633932,-0.17334030390042884,0.00037493103660679594,-0.007240326099571148,50,111,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.79363066,0.48328474,-0.17865494,0.4838722076664736,-0.1700369058971493,-0.0005874676664736067,-0.008618034102850725,51,112,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.63090527,0.50689733,-0.17287149,0.508793820682888,-0.16620027856414787,-0.0018964906828879968,-0.006671211435852115,52,113,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.50154078,0.52949578,-0.17001916,0.5316268045681094,-0.16277974052126792,-0.0021310245681094298,-0.007239419478732079,53,114,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.39774463,0.54979277,-0.16815986,0.5530772393612895,-0.16029903292690012,-0.003284469361289455,-0.007860827073099874,54,115,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.3161931,0.56817687,-0.16577151,0.5730365763706433,-0.1589424061576541,-0.0048597063706433685,-0.006829103842345918,55,116,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.25122195,0.58368999,-0.16343249,0.5916719642197261,-0.15870560687856838,-0.007981974219726129,-0.00472688312143163,56,117,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.19933917,0.59843284,-0.16271833,0.6084980781692721,-0.15996659678048744,-0.010065238169272184,-0.0027517332195125532,57,118,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.15860692,0.61436099,-0.16483329,0.6226354000879794,-0.16364527963864117,-0.008274410087979356,-0.001188010361358821,58,119,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.12593903,0.63032866,-0.16852978,0.6340714939509495,-0.17130382975130332,-0.0037428339509495423,0.0027740497513033258,59,120,2,Cell_2_GEIS_SOC70.csv,1
Cell_2_GEIS_SOC70,two_cpe_w_scan2,0.10007046,0.64547902,-0.17223255,0.6427401816186943,-0.18464907100487263,0.0027388383813057304,0.012416521004872616,60,121,2,Cell_2_GEIS_SOC70.csv,1
